sza	wlen(nm)/depth(cm)	0	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1	1.1	1.2	1.3	1.4	1.5	1.6	1.7	1.8	1.9	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
90	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	287	98970	125900	127500	126500	125300	124100	122900	121700	120300	119100	118000	116800	115700	114300	113300	112200	111100	110000	108700	107700	106700	96560	87500	79410	72180	65750	60040	54990	50550	46620	41930	37610	33730	30240	27090	24270	21720	19420	17350	15490	13800	12270	10880	9619	8470	7419	6454	5563	4757	3986	3791	3605	3429	3261	3101	2950	2805	2668	2537	2413	2295	2182	2075	1974	1877	1785	1699	1616	1537	1461	1389	1321	1256	1194	1135	1079	1026	975.5	927.3	881.4	837.8	796.2	756.7	719.9	684	649.9	617.3	586.4	556.9	528.8	502	476.5	452.2	429	406.9	385.8	365.7	346.6	328.3	310.8	294.1	278.5	263.2	248.6	234.6	221.2	208.3	196	184.2	172.8	162.2	151.6	141.5	131.7	122.2	113	104.2	95.56	86.69
90	288	609900	766800	775600	769300	762100	754800	747500	740400	731500	724500	717600	710700	703900	695500	688900	682300	675800	669400	661400	655100	648900	587300	532200	483000	439000	399900	365200	334500	307500	283600	255100	228800	205200	183900	164800	147600	132100	118200	105600	94200	83930	74630	66190	58530	51540	45150	39280	33870	28970	24280	23090	21970	20890	19870	18900	17980	17100	16270	15470	14710	14000	13310	12660	12040	11450	10890	10370	9863	9380	8921	8483	8067	7671	7295	6936	6595	6270	5962	5668	5388	5122	4868	4627	4402	4183	3975	3776	3587	3407	3236	3072	2916	2768	2626	2491	2362	2240	2122	2010	1903	1801	1706	1613	1523	1437	1355	1277	1201	1129	1059	994	929.5	867.3	807.2	749.2	693.1	638.7	585.9	531.5
90	289	2933000	3649000	3687000	3657000	3622000	3587000	3553000	3519000	3477000	3443000	3410000	3378000	3346000	3306000	3274000	3243000	3212000	3181000	3144000	3114000	3084000	2791000	2530000	2295000	2087000	1901000	1736000	1590000	1461000	1348000	1212000	1087000	975100	874100	783300	701500	627900	561600	501700	447700	398900	354700	314600	278200	245000	214600	186700	161000	137700	115400	109800	104400	99300	94460	89840	85450	81280	77310	73530	69940	66520	63270	60170	57230	54430	51770	49290	46880	44580	42400	40320	38340	36460	34670	32970	31340	29800	28330	26940	25610	24340	23140	21990	20920	19880	18890	17950	17050	16190	15380	14600	13860	13150	12480	11840	11230	10640	10090	9555	9047	8562	8108	7664	7239	6832	6442	6069	5710	5366	5035	4724	4418	4122	3837	3561	3294	3036	2785	2526
